customer_id,recipe_name,match_pct,have_items,need_items,minutes
WMT_01745,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01745,Mcgriddle  Pancakes Breakfast Sandwich,16.7,milk,"american cheese, bacon, bisquick, egg, syrup",15
WMT_01745,Apple And Goats  Cheese Brulee,0.0,,"apple, goat cheese, greek yogurt, soft brown sugar",10
WMT_01746,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01746,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_01746,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_01747,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_01747,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_01747,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_01748,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_01748,Bacon Roll Ups,20.0,bacon,"cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_01748,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_01749,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_01749,Bacon  Tomato   Spinach Pizza,0.0,,"alfredo sauce, cooked bacon, frozen chopped spinach, frozen pizza dough, mozzarella cheese, plum tomatoes",35
WMT_01749,Blue Cheese Chicken Italiano,14.3,garlic,"blue cheese, boneless skinless chicken breasts, frozen pizza, mozzarella cheese, mushroom soup, sour cream",70
WMT_01750,Broiled Cheese Toast,25.0,butter,"american cheese, white bread, white sugar",7
WMT_01750,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01750,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01751,Black Currant   Vanilla Punch,0.0,,"apple juice, blackcurrant tea bags, sparkling water, vanilla tea bags",12
WMT_01751,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_01751,Bbq Popcorn,9.1,paper,"barbecue sauce, black pepper, canola oil, chili powder, ground cumin, onion powder, parmesan cheese, popcorn, salt, shortening",15
WMT_01752,Cajun Smashed Potatoes,15.4,"celery, onion","creole seasoning, fresh parsley, fresh thyme, garlic cloves, green bell pepper, green onion, louisiana hot sauce, peanut oil, red bell pepper, russet potatoes, unsalted butter",60
WMT_01752,Bavarian Kraut Salad,33.3,"celery, onion","green bell pepper, sauerkraut, sugar, vinegar",30
WMT_01752,Bean And Bell Pepper Salad,8.3,lemon,"black beans, cannellini beans, fresh parsley, garlic clove, green bell pepper, olive oil, orange bell pepper, red bell pepper, red onion, salt, yellow bell pepper",10
WMT_01753,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_01753,Baked Penne With Ham  Peas  And Jack Cheese,9.1,tomatoes,"all-purpose flour, black pepper, cooked ham, frozen peas, milk, monterey jack cheese, olive oil, onion, penne pasta, salt",75
WMT_01753,Asparagus  Chicken And Penne Pasta   Albertsons Com,0.0,,"asparagus, boneless skinless chicken breasts, crushed red pepper flakes, dry penne pasta, garlic cloves, olive oil, parmesan cheese, salt and pepper",35
WMT_01754,Braised Fennel With Carrots And Potatoes,36.4,"garlic, onion, pepper, potatoes","butter, carrots, chicken stock, fennel bulb, ground fennel, salt, wine",65
WMT_01754,Bauernfruhstuck,25.0,"onion, potatoes","bacon, black pepper, butter, eggs, milk, salt",30
WMT_01754,Bay Scallop Primavera,10.0,garlic,"bay scallop, boiling water, broccoli floret, extra virgin olive oil, green bell pepper, italian seasoning mix, pasta, red bell pepper, sweet onion",35
WMT_01755,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01755,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_01755,Breakfast Birthday Cake,0.0,,"butter, eggs, fresh strawberries, milk, round sourdough loaf, strawberry preserves, sugar, vanilla, whipped cream cheese, whipping cream",30
WMT_01756,Brownie Bottom Cheesecake,0.0,,"brownie mix, eggs, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01756,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01756,Blue Cheese Chicken Italiano,0.0,,"blue cheese, boneless skinless chicken breasts, frozen pizza, garlic, mozzarella cheese, mushroom soup, sour cream",70
WMT_01757,Better Butter,0.0,,"butter, canola oil, salt",5
WMT_01757,Canola Oil Pie Crust,0.0,,"canola oil, flour, milk, salt, sugar",10
WMT_01757,Best Waffles,0.0,,"baking powder, canola oil, eggs, flour, milk, salt",8
WMT_01758,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01758,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01758,Bacon Broccoli Cheese Ball,0.0,,"bacon, broccoli floret, cheddar cheese, cracker, pepper, philadelphia cream cheese",15
WMT_01759,Baked Pasta With Spinach,0.0,,"cream cheese, frozen chopped spinach, milk, mozzarella cheese, nutmeg, parmesan cheese, penne pasta, salt and pepper, spaghetti sauce",60
WMT_01759,Baked Cavatini,16.7,"sugar, tomatoes","garlic powder, mozzarella cheese, mushroom, onion powder, penne pasta, pepper, pepperoni, salt, spaghetti sauce, sweet onion",60
WMT_01759,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_01760,Bacon And Brown Sugar Infused Tilapia,40.0,"bacon, butter","brown sugar, salt and pepper, tilapia fillets",15
WMT_01760,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_01760,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_01761,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01761,Blarney Grilled Cheese   Chutney Sandwich,25.0,butter,"cheese, major grey chutney, sandwich bread",8
WMT_01761,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_01762,Blue Cheese Chicken Italiano,0.0,,"blue cheese, boneless skinless chicken breasts, frozen pizza, garlic, mozzarella cheese, mushroom soup, sour cream",70
WMT_01762,Barbecue Chicken Bites,0.0,,"barbecue potato chips, barbecue sauce, boneless skinless chicken breast, egg, milk",25
WMT_01762,Baked Tilapia Parmesan,12.5,butter,"dried basil, fresh lemon juice, mayonnaise, onion powder, parmesan cheese, salt and pepper, tilapia fillets",30
WMT_01763,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01763,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01763,Bacon Egg And Cheese Biscuit Casserole,33.3,"butter, eggs, milk","all-purpose flour, bacon, baking powder, salt, shredded cheddar cheese, sugar",26
WMT_01764,Caprese Salad Tomatoes  Italian Marinated Tomatoes,0.0,,"dried basil, extra virgin olive oil, garlic clove, lemon, juice of, roma tomatoes, salt",10
WMT_01764,Brunch Eggs And Veggies,0.0,,"eggs, extra virgin olive oil, fresh thyme, garlic cloves, parmesan cheese, red bell pepper, roma tomatoes, salt & fresh ground pepper, yellow onion, yukon gold potatoes, zucchini",80
WMT_01764,Baked Eggs With Garden Vegetable Hash,9.1,garlic,"eggs, extra virgin olive oil, fresh thyme, parmesan cheese, red bell pepper, roma tomatoes, salt & freshly ground black pepper, yellow onion, yukon gold potatoes, zucchini",90
WMT_01765,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01765,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01765,Buffalo Fries,16.7,butter,"blue cheese, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_01766,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01766,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01766,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_01767,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01767,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01767,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,0.0,,"bacon, frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_01768,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_01768,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_01768,Breaded Oysters,0.0,,"breadcrumbs, eggs, lemon slices, margarine, oyster, pepper, salt, tartar sauce, water, wax paper",55
WMT_01769,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_01769,Philly  Waldorf Salad,0.0,,"apples, celery, orange juice, orange rind, pecans, philadelphia cream cheese, sugar",60
WMT_01769,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_01770,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_01770,Best Cheesecake In The World Recipe,0.0,,"butter, graham crackers, icing sugar, lemon, juice of, philadelphia cream cheese, sour cream, sugar, vanilla",60
WMT_01770,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_01771,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01771,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01771,Buffalo Fries,16.7,butter,"blue cheese, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_01772,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01772,Aim S Favorite Pickle Cheese Melt,25.0,butter,"american cheese, dill pickle slices, white bread",10
WMT_01772,Mcgriddle  Pancakes Breakfast Sandwich,16.7,milk,"american cheese, bacon, bisquick, egg, syrup",15
WMT_01773,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01773,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01773,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_01774,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01774,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_01774,Breakfast Bananas,0.0,,"bananas, creamy peanut butter, honey nut cheerios, milk",10
WMT_01775,Bacon Broccoli Cheese Ball,16.7,pepper,"bacon, broccoli floret, cheddar cheese, cracker, philadelphia cream cheese",15
WMT_01775,Brownie Bottom Cheesecake,0.0,,"brownie mix, eggs, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01775,Best Ever Cheese Ball,0.0,,"accent seasoning, crushed pineapple, green bell pepper, green onion, pecans, philadelphia cream cheese",40
WMT_01776,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01776,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01776,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_01777,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01777,Anytime Spinach Casserole,71.4,"butter, cheese, crackers, eggs, milk","salt & pepper, spinach",55
WMT_01777,Bacon Broccoli Cheese Ball,0.0,,"bacon, broccoli floret, cheddar cheese, cracker, pepper, philadelphia cream cheese",15
WMT_01778,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_01778,Bacon Cheeseburger Pasta,0.0,,"bacon, barbecue sauce, cheddar cheese, condensed tomato soup, ground beef, penne pasta, prepared mustard",20
WMT_01778,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_01779,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01779,Another Broccoli Chicken  Brassica Oleracea  Gallus Domesticus,0.0,,"basil, boneless skinless chicken breast, frozen broccoli florets, garlic salt, italian salad dressing, water",20
WMT_01779,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_01780,Bacon Scented Broccoli,25.0,bacon,"broccoli florets, fresh ground black pepper, salt",15
WMT_01780,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_01780,Broccoli Salad With  Cashews Low Carb,12.5,bacon,"cashews, fresh broccoli florets, heavy cream, mayonnaise, raisins, salt and black pepper, splenda sugar substitute",25
WMT_01781,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01781,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01781,Buffalo Fries,16.7,butter,"blue cheese, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_01782,Browned Butter And Hazelnut Mashed Potatoes,14.3,milk,"black pepper, greek yogurt, hazelnuts, kosher salt, russet potatoes, unsalted butter",40
WMT_01782,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_01782,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01783,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01783,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01783,Banana Yogurt Oatmeal Muffins,14.3,"bananas, oats","all-purpose flour, baking powder, baking soda, brown sugar, canola oil, eggs, greek yogurt, ground flax seeds, old fashioned oats, salt, vanilla, whole wheat flour",23
WMT_01784,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_01784,Browned Butter And Hazelnut Mashed Potatoes,14.3,milk,"black pepper, greek yogurt, hazelnuts, kosher salt, russet potatoes, unsalted butter",40
WMT_01784,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01785,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01785,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_01785,Abuelito Wato S Grilled Cheese,25.0,butter,"gouda cheese, sandwich bread, tomatoes",12
WMT_01786,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_01786,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_01786,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_01787,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01787,Amazing Gravy,66.7,"broth, flour",salt and pepper,12
WMT_01787,Breakfast Bananas,0.0,,"bananas, creamy peanut butter, honey nut cheerios, milk",10
WMT_01788,Baked Eggs W Spinach And Tomatoes,20.0,spinach,"diced tomatoes, eggs, garlic clove, olive oil",35
WMT_01788,African Spinach And Peanut Butter Stew,42.9,"pepper, spinach, tomatoes","oil, onions, peanut butter, salt",25
WMT_01788,Best Damn Guac Ever  Guacamole,0.0,,"celery seed, fresh cilantro, fuji apple, garlic powder, hass avocadoes, jalapenos, kosher salt, lime, juice of, orange bell pepper, red onion, roma tomatoes, sour cream",15
WMT_01789,Brunch Eggs And Veggies,0.0,,"eggs, extra virgin olive oil, fresh thyme, garlic cloves, parmesan cheese, red bell pepper, roma tomatoes, salt & fresh ground pepper, yellow onion, yukon gold potatoes, zucchini",80
WMT_01789,Baked Eggs With Garden Vegetable Hash,9.1,garlic,"eggs, extra virgin olive oil, fresh thyme, parmesan cheese, red bell pepper, roma tomatoes, salt & freshly ground black pepper, yellow onion, yukon gold potatoes, zucchini",90
WMT_01789,Cajun Fish With Spinach,14.3,onion,"creole seasoning, garlic cloves, roma tomatoes, spinach, sweet potatoes, white fish fillet",60
WMT_01790,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01790,Blarney Grilled Cheese   Chutney Sandwich,50.0,"butter, cheese","major grey chutney, sandwich bread",8
WMT_01790,Bacon Roll Ups,0.0,,"bacon, cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_01791,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01791,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01791,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_01792,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_01792,Boston Iced Tea,0.0,,"frozen cranberry juice concentrate, tea bags, water, white sugar",35
WMT_01792,Bacon  Tomato   Spinach Pizza,0.0,,"alfredo sauce, cooked bacon, frozen chopped spinach, frozen pizza dough, mozzarella cheese, plum tomatoes",35
WMT_01793,Brandi S Cheesy Potato Casserole,33.3,"butter, eggs, milk","cheddar cheese, cream cheese, fresh chives, potatoes, salt, sour cream",60
WMT_01793,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01793,Aim S Favorite Pickle Cheese Melt,25.0,butter,"american cheese, dill pickle slices, white bread",10
WMT_01794,Bbq Popcorn,9.1,paper,"barbecue sauce, black pepper, canola oil, chili powder, ground cumin, onion powder, parmesan cheese, popcorn, salt, shortening",15
WMT_01794,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_01794,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_01795,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_01795,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_01795,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_01796,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01796,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01796,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01797,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01797,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01797,Ameraussie S Gluten Free Oatmeal Pancakes,0.0,,"agave nectar, baking powder, eggs, flour, greek yogurt, ground cinnamon, ground ginger, old fashioned oats, salt, skim milk, vanilla extract",16
WMT_01798,5 Minute Salad,40.0,"avocado, cucumber, onion, tomatoes","balsamic vinegar, cilantro, lemon juice, olive oil, pepper, salt",5
WMT_01798,Burgers In A Pouch,42.9,"carrots, onion, potatoes","aluminum foil, ground beef, margarine, salt & pepper",50
WMT_01798,Audrey Hepburn S Favorite Spaghetti Al Pomodoro,33.3,"carrots, celery, onion","fresh basil, garlic cloves, parmesan cheese, roma tomatoes, spaghetti noodles, virgin olive oil",80
WMT_01799,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01799,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_01799,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_01800,Bbq Carrots,50.0,"carrots, onion","butter, salt and pepper",25
WMT_01800,Green  Soup,55.6,"celery, onion, pepper, potatoes, spinach","artichoke hearts, chicken stock, garlic cloves, quick-cooking barley",60
WMT_01800,Asian Noodle Bowl With Sesame Salmon,18.2,"carrots, cucumber","cilantro, green onion, red onion, rice wine vinegar, roma tomatoes, sesame seeds, skinless salmon fillet, teriyaki sauce, vermicelli",40
WMT_01801,Blueberry Croissant Puffs,12.5,croissants,"blueberries, cream cheese, eggs, milk, powdered sugar, sugar, vanilla",55
WMT_01801,Bacon Chive Brunchwich,20.0,croissants,"bacon, chive & onion cream cheese, eggs, salt and pepper",20
WMT_01801,Blueberry Yogurt Low Fat Smoothie,0.0,,"fat-free blueberry yogurt, frozen blueberries, pomegranate-blueberry juice, skim milk",5
WMT_01802,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01802,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_01802,Grey Cup  Sourdough,0.0,,"cheddar cheese, corned beef, cream cheese, diced green chilies, green onion, pimientos, round sourdough loaf, sour cream, worcestershire sauce",75
WMT_01803,Balsamic Bbq Sauce,0.0,,"balsamic vinegar, brown sugar, catsup, diced tomatoes, olive oil, onions, pepper, salt, tomato paste, worcestershire sauce",55
WMT_01803,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_01803,Best Ever Homemade Chili,7.7,sugar,"campbell's tomato soup, chili hot beans, chili powder, diced tomatoes, emeril's original essence, green pepper, ground chuck, heinz ketchup, onion, pink kidney beans, tabasco sauce, tomato sauce",35
WMT_01804,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01804,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01804,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_01805,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_01805,Mcgriddle  Pancakes Breakfast Sandwich,16.7,milk,"american cheese, bacon, bisquick, egg, syrup",15
WMT_01805,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_01806,Breaded Oysters,0.0,,"breadcrumbs, eggs, lemon slices, margarine, oyster, pepper, salt, tartar sauce, water, wax paper",55
WMT_01806,Bacon  Potato   Broccoli,37.5,"broccoli, onion, potatoes","bacon, butter, cheese, flour, salt",60
WMT_01806,Bbq Popcorn,9.1,paper,"barbecue sauce, black pepper, canola oil, chili powder, ground cumin, onion powder, parmesan cheese, popcorn, salt, shortening",15
WMT_01807,Buffalo French Fries,20.0,garlic,"frozen french fries, hot sauce, margarine, salt",25
WMT_01807,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_01807,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_01808,Beauty Bonanza Juice  Cucumber  Avocado  Lemon,66.7,"avocado, lemon",cucumbers,3
WMT_01808,Avocado And Kiwi Salsa,28.6,"avocado, lemon","avocado oil, chervil, green onion, kiwi fruits, sweet chili sauce",10
WMT_01808,Avocado Cream Pasta,33.3,"avocado, lemon, pepper","black olives, garlic cloves, olive oil, parsley, salt, spaghetti",25
WMT_01809,Batatas Con Huevos    Mexican Comfort Food,9.1,tomatoes,"basil, cheese, cilantro, eggs, jalapeno pepper, lemon juice, onion, red potatoes, salt and pepper, spinach leaves",55
WMT_01809,Baked Spinach Dip,0.0,,"frozen chopped spinach, jalapeno pepper, red bell pepper, roma tomatoes, salt, soy cream cheese, soymilk, sweet onion",35
WMT_01809,Best Damn Guac Ever  Guacamole,0.0,,"celery seed, fresh cilantro, fuji apple, garlic powder, hass avocadoes, jalapenos, kosher salt, lime, juice of, orange bell pepper, red onion, roma tomatoes, sour cream",15
WMT_01810,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_01810,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_01810,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_01811,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_01811,Breakfast Bananas,25.0,bananas,"creamy peanut butter, honey nut cheerios, milk",10
WMT_01811,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_01812,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_01812,Abuelito Wato S Grilled Cheese,25.0,butter,"gouda cheese, sandwich bread, tomatoes",12
WMT_01812,Bacon Roll Ups,0.0,,"bacon, cream cheese, dried parsley, garlic powder, sandwich bread",45
WMT_01813,Beauty Bonanza Juice  Cucumber  Avocado  Lemon,66.7,"avocado, lemon",cucumbers,3
WMT_01813,Basque Chorizo And Lentil Soup,33.3,"carrots, onion, potatoes","chorizo sausage, green bell pepper, lentils, olive oil, red bell pepper, salt",80
WMT_01813,Creamed  Spinach,25.0,onion,"frozen spinach, parmesan cheese, yogurt",12
WMT_01814,Bacon And Tomato Pasta,0.0,,"bacon, cherry tomatoes, cream cheese, milk, parmesan cheese, penne pasta",15
WMT_01814,Balsamic Bbq Sauce,0.0,,"balsamic vinegar, brown sugar, catsup, diced tomatoes, olive oil, onions, pepper, salt, tomato paste, worcestershire sauce",55
WMT_01814,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
